apk_name,handleMessage,ba,a,onDraw,onMeasure,onTouchEvent,getUpdatePoints,getUpdatePointsFailed,w,onClick,n,setViewValue,z,run,af,onCreate,o,v,c,onReceive,aa,onCancel,d,b,q,p,e,i,ac,j,s,f,az,bd,r,k,ArrayList,ab,u,ai,g,h,y,ae,l,m,ad,x,onItemClick,t,onCreateOptionsMenu,onDestroy,onKeyDown,onOptionsItemSelected,onPause,onResume,onPageFinished,onPageStarted,onReceivedError,shouldOverrideUrlLoading,enableLogging,Handler,an.d,AdView,DisplayAd,onTouch,Executors.newScheduledThreadPool,onDownloadStart,am,al,SDKUtils,getDisplaySize,callTel,close,closeAd,closeOfDialog,closeSubmit,deleteLocalFiles,full_screen,getAllPermissions,getAppInfoMap,getAppName,getAppVersion,getBrowserPackageName,getCountryCode,getDeviceName,getDeviceOSVersion,getHtml,getImsi,getInstalled,getLanguageCode,getList,getMac_Address,getNetDataToStream,getNodeTrimValues,getParams,getResponseResult,getRunningAppPackageNames,getSDKVersion,getScreenStatus,getUdid,getWAPS_ID,getWAPS_PID,goToTargetBrowser,goToTargetBrowser_Intent,hasThePermission,hideAd,initAdWidth,isCmwap,isConnect,isInstalled,isTimeLimited,isVisible,isWifi,load,loadStreamFromLocal,loadStringFromLocal,openAd,openUrlByBrowser,openUrlByBrowser_Intent,replaceData,saveDataToLocal,sendSMS,showToast,splitString,submit,bc.b,AppConnect,getHistoryPoints,getHistoryPointsName,getInstance,awardPoints,checkUpdate,clickAd,downloadAd,getAdInfo,getAdInfoList,getConfig,getConfigMap,getConfig_Sync,getPoints,getPopAdDialog,getPopAdView,hasPopAd,initAdInfo,initPopAd,setAdBackColor,setAdForeColor,setAdViewClassName,setCrashReport,setPointsCache,setUpdatePointsFlag,setWebViewTransparent,showAppOffers,showFeedback,showFeedback_forTab,showGameOffers,showMore,showMore_forTab,showOffers,showOffers_forTab,showPopAd,showTuanOffers,spendPoints,ao,uncaughtException,applyTransformation,initialize,getLocationURI,isRedirectRequested,aw,bc,AnimationType,getAnimation,getAnimationList,getAnimationList2,startRotation,startAnimation,startMiniAdAnimation,aq,getAction,getAdIcon,getAdId,getAdName,getAdPackage,getAdPoints,getAdText,getDescription,getFilesize,getImageUrls,getProvider,getVersion,MiniAdView,getMiniAdClickListener,setAnimationType,bb,ah,,onActivityResult,onPreferenceChange,onPreferenceTreeClick,onAttachedToWindow,onRestart,onStart,onStop,onWindowFocusChanged,onBind,SeekBarPreference,onBindDialogView,onDialogClosed,onProgressChanged,onStartTrackingTouch,onStopTrackingTouch,ColorPickerPreference,onPrepareDialogBuilder,enableNewReplyNotification,getHasCheckedReply,openUmengFeedbackSDK,FeedbackConversation.class.getSimpleName,Executors.newFixedThreadPool,setUserContext,onListItemClick,getCount,getItem,getItemId,getView,ThreadView,onSizeChanged,onContextItemSelected,onCreateContextMenu,d.class.getSimpleName,b.class.getSimpleName,Object,MobclickAgent.a,MobclickAgent,enterPage,flush,getConfigParams,getUpdateInfo,isDownloadingAPK,onError,onEvent,openActivityDurationTrack,reportError,setAutoLocation,setDebugMode,setDefaultReportPolicy,setOnlineConfigureListener,setOpenGLContext,setUpdateListener,setUpdateOnlyWifi,showUpdateDialog,update,updateOnlineConfig,ar.d,ag,as,aj,bg,bf,bg.b,finalize,au,ap,appendSelectionArgs,concatenateWhere,isActiveNetworkMetered,getNetworkInfoFromBroadcast,clearThreadStatsTag,getThreadStatsTag,incrementOperationCount,setThreadStatsTag,tagSocket,untagSocket,enableDebugLogging,addOnBackStackChangedListener,beginTransaction,dump,executePendingTransactions,findFragmentById,findFragmentByTag,getBackStackEntryAt,getBackStackEntryCount,getFragment,openTransaction,popBackStack,popBackStackImmediate,putFragment,removeOnBackStackChangedListener,saveFragmentInstanceState,BackStackRecord,doAddOp,add,addToBackStack,attach,commit,commitAllowingStateLoss,detach,disallowAddToBackStack,getBreadCrumbShortTitle,getBreadCrumbShortTitleRes,getBreadCrumbTitle,getBreadCrumbTitleRes,getId,getName,getTransition,getTransitionStyle,hide,isAddToBackStackAllowed,isEmpty,popFromBackStack,remove,replace,setBreadCrumbShortTitle,setBreadCrumbTitle,setCustomAnimations,setTransition,setTransitionStyle,show,toString,configureMenuItem,FragmentPagerAdapter,makeFragmentName,destroyItem,finishUpdate,instantiateItem,isViewFromObject,restoreState,saveState,setPrimaryItem,startUpdate,BackStackState,describeContents,instantiate,writeToParcel,dumpViewHierarchy,viewToString,getLastCustomNonConfigurationInstance,getSupportFragmentManager,getSupportLoaderManager,onAttachFragment,onBackPressed,onConfigurationChanged,onCreatePanelMenu,onCreateView,onLowMemory,onMenuItemSelected,onNewIntent,onPanelClosed,onPostResume,onPreparePanel,onResumeFragments,onRetainCustomNonConfigurationInstance,onRetainNonConfigurationInstance,onSaveInstanceState,startActivityForResult,startActivityFromFragment,supportInvalidateOptionsMenu,invalidateOptionsMenu,getActivitiesPendingIntent,SuperNotCalledException,NoSaveStateFrameLayout,wrap,dispatchRestoreInstanceState,dispatchSaveInstanceState,NotificationCompatJellybean,addAction,addBigPictureStyle,addBigTextStyle,addInboxStyle,build,getParentActivityIntent,getParentActivityName,navigateUpFromSameTask,navigateUpTo,shouldUpRecreateTask,ArrayList<TabInfo>,FragmentTabHost,doTabChanged,ensureContent,initFragmentTabHost,addTab,onDetachedFromWindow,onRestoreInstanceState,onTabChanged,setOnTabChangedListener,setup,Class<?>>,equals,getActivity,getArguments,getChildFragmentManager,getFragmentManager,getLayoutInflater,getLoaderManager,getParentFragment,getResources,getRetainInstance,getString,getTag,getTargetFragment,getTargetRequestCode,getText,getUserVisibleHint,hashCode,isAdded,isDetached,isHidden,isInLayout,isRemoving,isResumed,onActivityCreated,onAttach,onCreateAnimation,onDestroyOptionsMenu,onDestroyView,onDetach,onHiddenChanged,onInflate,onOptionsMenuClosed,onPrepareOptionsMenu,onViewCreated,onViewStateRestored,registerForContextMenu,setArguments,setHasOptionsMenu,setInitialSavedState,setMenuVisibility,setRetainInstance,setTargetFragment,setUserVisibleHint,startActivity,unregisterForContextMenu,FragmentManagerState,createAndInstallLoader,createLoader,destroyLoader,getLoader,hasRunningLoaders,initLoader,restartLoader,ArrayList<Fragment>,ArrayList<Fragment.SavedState>,FragmentStatePagerAdapter,FragmentState,ArrayList<Intent>,TaskStackBuilder,create,from,addNextIntent,addNextIntentWithParentStack,addParentStack,editIntentAt,getIntent,getIntentCount,getIntents,getPendingIntent,iterator,startActivities,getCallingActivity,getCallingPackage,checkStateLoss,makeFadeAnimation,makeOpenCloseAnimation,reverseTransit,throwException,transitToStyleIndex,addFragment,allocBackStackIndex,attachActivity,attachFragment,detachFragment,dispatchActivityCreated,dispatchConfigurationChanged,dispatchContextItemSelected,dispatchCreate,dispatchCreateOptionsMenu,dispatchDestroy,dispatchDestroyView,dispatchLowMemory,dispatchOptionsItemSelected,dispatchOptionsMenuClosed,dispatchPause,dispatchPrepareOptionsMenu,dispatchReallyStop,dispatchResume,dispatchStart,dispatchStop,enqueueAction,execPendingActions,findFragmentByWho,freeBackStackIndex,hideFragment,noteStateNotSaved,performPendingDeferredStart,removeFragment,setBackStackIndex,showFragment,dismiss,dismissAllowingStateLoss,getDialog,getShowsDialog,getTheme,isCancelable,onCreateDialog,onDismiss,setCancelable,setShowsDialog,setStyle,ensureList,setListShown,getListAdapter,getListView,getSelectedItemId,getSelectedItemPosition,setEmptyText,setListAdapter,setListShownNoAnimation,setSelection,escapeHtml,getCurrVelocity,CursorAdapter,bindView,changeCursor,convertToString,getCursor,getDropDownView,getFilter,getFilterQueryProvider,hasStableIds,init,newDropDownView,newView,onContentChanged,runQueryOnBackgroundThread,setFilterQueryProvider,swapCursor,EdgeEffectCompat,draw,finish,isFinished,onAbsorb,onPull,onRelease,setSize,SearchViewCompat,newSearchView,setOnQueryTextListener,convertResultToString,performFiltering,publishResults,ResourceCursorAdapter,setDropDownViewResource,setViewResource,SimpleCursorAdapter,findColumns,changeCursorAndColumns,getCursorToStringConverter,getStringConversionColumn,getViewBinder,setCursorToStringConverter,setStringConversionColumn,setViewBinder,setViewImage,setViewText,abortAnimation,computeScrollOffset,fling,getCurrX,getCurrY,getDuration,startScroll,newOnQueryTextListener,newEdgeEffect,SparseArrayCompat,binarySearch,gc,idealByteArraySize,idealIntArraySize,append,clear,delete,get,indexOfKey,indexOfValue,keyAt,put,removeAt,removeAtRange,setValueAt,size,valueAt,AtomicFile,sync,failWrite,finishWrite,getBaseFile,openRead,readFully,startWrite,buildShortClassTag,LruCache,safeSizeOf,createCount,entryRemoved,evictAll,evictionCount,hitCount,maxSize,missCount,putCount,sizeOf,snapshot,trimToSize,LongSparseArray,idealLongArraySize,clone,accumField,formatDuration,formatDurationLocked,printField,StringBuilder,LogWriter,flushBuilder,write,ArrayList<ReceiverRecord>>,ArrayList<BroadcastRecord>,ArrayList<IntentFilter>>,LocalBroadcastManager,executePendingBroadcasts,registerReceiver,sendBroadcast,sendBroadcastSync,unregisterReceiver,AsyncTaskLoader,cancelLoad,loadInBackground,onCanceled,onForceLoad,onLoadInBackground,setUpdateThrottle,waitForLoader,Loader,abandon,dataToString,deliverResult,forceLoad,getContext,isAbandoned,isReset,isStarted,onAbandon,onReset,onStartLoading,onStopLoading,registerListener,reset,startLoading,stopLoading,takeContentChanged,unregisterListener,AtomicBoolean,execute,postResult,postResultIfNotInvoked,setDefaultExecutor,cancel,doInBackground,executeOnExecutor,getStatus,isCancelled,onCancelled,onPostExecute,onPreExecute,onProgressUpdate,publishProgress,makeMainActivity,makeRestartActivityTask,CursorLoader,getProjection,getSelection,getSelectionArgs,getSortOrder,getUri,setProjection,setSelectionArgs,setSortOrder,setUri,makeMainSelectorActivity,canScrollHorizontally,canScrollVertically,getAccessibilityNodeProvider,getImportantForAccessibility,getLabelFor,getLayerType,getOverScrollMode,hasTransientState,onInitializeAccessibilityEvent,onInitializeAccessibilityNodeInfo,onPopulateAccessibilityEvent,performAccessibilityAction,postInvalidateOnAnimation,postOnAnimation,postOnAnimationDelayed,setAccessibilityDelegate,setHasTransientState,setImportantForAccessibility,setLabelFor,setLayerType,setOverScrollMode,getScaledPagingTouchSlop,Paint,Rect,PagerTabStrip,getDrawFullUnderline,getTabIndicatorColor,setBackgroundColor,setBackgroundDrawable,setBackgroundResource,setDrawFullUnderline,setPadding,setTabIndicatorColor,setTabIndicatorColorResource,setTextSpacing,newAccessibilityDelegateBridge,getXVelocity,getYVelocity,setActionView,setShowAsAction,findPointerIndex,getPointerCount,getPointerId,getX,getY,onRequestSendAccessibilityEvent,getActionIndex,getActionMasked,hasModifiers,hasNoModifiers,metaStateHasModifiers,metaStateHasNoModifiers,normalizeMetaState,ArrayList<ItemInfo>,ItemInfo,ViewPager,calculatePageOffsets,completeScroll,determineTargetPage,enableLayers,endDrag,getChildRectInPagerCoordinates,infoForCurrentScrollPosition,isGutterDrag,onSecondaryPointerUp,pageScrolled,performDrag,recomputeScrollPosition,removeNonDecorViews,scrollToItem,setScrollState,setScrollingCacheEnabled,addFocusables,addTouchables,addView,arrowScroll,beginFakeDrag,canScroll,checkLayoutParams,computeScroll,dispatchKeyEvent,dispatchPopulateAccessibilityEvent,drawableStateChanged,endFakeDrag,executeKeyEvent,fakeDragBy,generateDefaultLayoutParams,generateLayoutParams,getAdapter,getChildDrawingOrder,getCurrentItem,getOffscreenPageLimit,getPageMargin,isFakeDragging,onInterceptTouchEvent,onLayout,onPageScrolled,onRequestFocusInDescendants,setAdapter,setCurrentItem,setOffscreenPageLimit,setOnPageChangeListener,setPageMargin,setPageMarginDrawable,setPageTransformer,verifyDrawable,GestureDetectorCompat,isLongpressEnabled,setIsLongpressEnabled,setOnDoubleTapListener,setSingleLineAllCaps,DataSetObservable,getItemPosition,getPageTitle,getPageWidth,notifyDataSetChanged,PageListener,PagerTitleStrip,getTextSpacing,requestLayout,setGravity,setNonPrimaryAlpha,setTextColor,setTextSize,IMPL.newAccessiblityDelegateDefaultImpl,sendAccessibilityEvent,sendAccessibilityEventUnchecked,newAccessibilityDelegateDefaultImpl,getFrameTime,addChild,findAccessibilityNodeInfosByText,getActions,getBoundsInParent,getBoundsInScreen,getChild,getChildCount,getClassName,getContentDescription,getPackageName,getParent,getWindowId,isCheckable,isChecked,isClickable,isEnabled,isFocusable,isFocused,isLongClickable,isPassword,isScrollable,isSelected,obtain,performAction,recycle,setBoundsInParent,setBoundsInScreen,setCheckable,setChecked,setClassName,setClickable,setContentDescription,setEnabled,setFocusable,setFocused,setLongClickable,setPackageName,setParent,setPassword,setScrollable,setSelected,setSource,setText,AccessibilityNodeInfoCompat,wrapNonNullInstance,findFocus,focusSearch,getInfo,getMovementGranularities,isAccessibilityFocused,isVisibleToUser,setAccessibilityFocused,setMovementGranularities,setVisibleToUser,setAccesibilityFocused,addAccessibilityStateChangeListener,getEnabledAccessibilityServiceList,getInstalledAccessibilityServiceList,isTouchExplorationEnabled,removeAccessibilityStateChangeListener,getMaxScrollX,getMaxScrollY,setMaxScrollX,setMaxScrollY,newAccessibilityNodeProviderBridge,appendRecord,getRecord,getRecordCount,getAddedCount,getBeforeText,getCurrentItemIndex,getFromIndex,getItemCount,getParcelableData,getRemovedCount,getScrollX,getScrollY,getSource,getToIndex,isFullScreen,setAddedCount,setBeforeText,setCurrentItemIndex,setFromIndex,setFullScreen,setItemCount,setParcelableData,setRemovedCount,setScrollX,setScrollY,setToIndex,newAccessibilityStateChangeListener,IMPL.newAccessibilityNodeProviderBridge,AccessibilityNodeProviderCompat,createAccessibilityNodeInfo,AccessibilityRecordCompat,getImpl,feedbackTypeToString,flagToString,getCanRetrieveWindowContent,getResolveInfo,getSettingsActivityName,newCreator,ParcelableCompatCreatorHoneycombMR2,createFromParcel,newArray,CheckNetwork,Integer.valueOf,c.a,ax,Pattern.compile,HashSet,onStartCommand,JManager,getMainChildActivity,getMainChildReceivre,getMainChildService,getMessage,saveMyBitmap,setChannelID,setJID,stopGetMessage,Stack,onFling,Object>,onUpgrade,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.GET_TASKS,android.permission.READ_LOGS,android.permission.DISABLE_KEYGUARD,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_SETTINGS,android.permission.EXPAND_STATUS_BAR,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,android.permission.VIBRATE,android.permission.RECORD_AUDIO,android.permission.CHANGE_WIFI_STATE,android.permission.WAKE_LOCK
0a37f086841ff927ec8bee9f3bdb1048ecfba54b09aea400e980bd3ef301519d.77f09f214993016fbc747b5bafa5f94f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0ac4aa9b5413666a2bd66b96faa0cc8e656144ffcd351101071f8d028970befa.2fd32776a17d88eaa6fb2bcd792695f0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
