apk_name,battery-status,camera,contacts,device,dialogs,file,geolocation,globalization,inappbrowser,media,media-capture,network-information,splashscreen,statusbar,vibration
Ferienregion TirolWest_1.27,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
Ferienregion Vinschgau_1.5,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
Fisheries_1.7,0,2,0,1,6,5,2,0,1,0,0,1,0,0,0
Gulf Western_1.0.164,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
HFAB_4.0.143,0,0,0,1,0,6,3,0,1,0,0,0,0,15,0
HeuteTV_2.0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Heute_3.6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hotel Diamant_0.0.24,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Hotel Seefelderhof_0.0.8,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Hotel Sonnblick_1.1,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
Hotel Tyrol_0.0.3,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Hotel Zirm_0.0.8,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
IMMO-BANK_2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IVV Val Gardena - Gröden_1.3,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
KAC Check-In_1.4.0,0,3,0,8,46,5,13,0,0,0,0,2,1,0,0
KGRSystems.iLearnPad.ryanki1,5,0,0,1,0,7,0,0,0,2,0,0,0,0,0
Kids Christmas Puzzles_1.9.1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1
KursKoffer_1.0.4,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
La Pineta Hotel Restaurant_1.1,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
Landhotel Latscherhof_0.0.41,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Linz_1.0.2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
LiveBANK_1.0,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
Marlena - Juliane_0.0.2,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
Music Puzzle_1.7,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1
Ortlerspitz_0.1,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Ökoprofi_1.1.6,1,10,0,2,4,6,0,0,1,1,1,2,1,0,0
Pederü Berggasthaus_0.1,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Pension Sachsalber_0.0.24,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
PointDanger_1.0.2,5,1,1,2,2,8,4,1,0,2,1,2,2,0,0
Poolpflege_2.0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Post am See_1.1,5,0,0,47,1,7,4,0,0,2,0,0,0,1,0
Quellenhof deluxe_0.0.9,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Quick BPMN 2.0_1.2,5,1,1,4,2,8,1,0,0,2,0,1,0,0,0
SPORT 2000 engelbert_0.1,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Sailer Kinderhotel_0.0.9,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Santa Rosa en Tu Mano_0.10.23,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
Schaller Hof Hotel_0.0.9,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Seehotel Reschen_0.0.41,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Sittnerhof-Saxifraga_0.1,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Skischool Seiser Alm_1.1,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
Soraiser Garni Residence_1.3,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
Sparda-Bank_2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sport Hotel exclusive_0.0.2,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
Sportalm Gerlos_0.0.24,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Sportalm Pitztal_1.1,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
SteelCalc INP_1.0,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
Steinbach - Lifestyle_2.0,5,0,0,1,1,7,0,0,0,2,0,0,0,0,0
TMC_2.1.7,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0
Tectaloy AU_1.0.164,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
Unterstell Seilbahn_0.0.9,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Viaclaudia_1.2,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
Villa Stella Residence_0.0.3,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
Waldcamping Naturns_1.1,5,0,0,47,1,7,4,0,0,2,0,0,0,1,0
Warringa Park School_4.0.0,5,1,1,1,2,1,2,0,1,2,1,2,1,0,0
Wasser_1.1.1,5,1,1,7,2,8,1,1,0,2,1,1,1,0,0
What's Pixelated_1.7,0,0,0,1,4,1,0,0,0,0,0,0,1,0,1
XXXI FAC_1.1,5,0,0,8,0,7,0,0,0,2,0,0,0,0,0
Xander Sporthotel_0.0.8,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
ac.defib.mobile,5,6,4,8,2,5,7,0,0,1,2,0,2,0,0
air.com.KickstandTech.MotorcycleWeather,5,1,1,2,2,8,2,1,0,2,1,2,1,0,0
ang.barcelonaturisme.barcelonarestaurants,0,0,0,6,0,0,0,0,0,0,0,2,1,1,0
animalSounds.pack,5,2,2,1,2,7,1,0,0,1,0,0,0,0,0
ant.js.assas,5,0,0,57,3,8,0,0,0,2,0,1,0,0,0
anusha.teleman.healthylife,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
app.columbird.se.eskilstunainnerstad,5,0,0,57,0,7,2,0,0,2,0,1,0,0,0
app.columbird.se.eskilstunataxi,5,0,0,57,0,8,3,0,0,2,0,1,0,0,0
app.columbird.se.gobowl,5,0,0,1,0,7,7,0,0,2,0,0,0,0,0
app.devteam.animalsoundslite,5,1,1,1,1,1,1,1,0,1,1,1,1,0,0
app.devteam.babyanimalpuzzlelite,5,1,1,8,1,1,1,1,0,2,1,1,1,0,0
app.devteam.babychristmaspuzzle,5,0,0,1,0,7,0,0,0,2,0,0,0,0,0
app.fairwallet,5,1,1,57,2,7,1,0,0,2,0,1,0,0,0
app.frontull.ehevorbereitung,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
app.id_077723f25bf8475e8a0eb8a19438f879,0,3,0,5,0,0,0,0,0,0,0,0,2,2,0
app.id_0ce12cb6a87f4850bff98c90a0c793e6,5,1,1,8,2,1,1,1,0,2,1,1,4,0,0
app.id_52441e78fc2845c7849250635d9421e7,0,0,0,1,0,0,0,0,0,0,0,0,1,15,0
app.id_df3851c64dc64001a2ddc130894c2519,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0
app.islamic.sex.education.ads,5,1,1,8,2,8,1,0,0,2,0,1,0,0,0
app.littlemore,5,1,1,63,2,8,1,1,0,2,1,2,1,0,0
app.lukkin.com,4,6,1,2,6,5,9,1,0,0,1,2,1,0,0
app.mood.ferretotal,1,2,1,1,1,1,3,1,0,2,3,2,1,0,0
app.mq.yourmoney,0,0,0,1,14,0,0,0,0,0,0,0,1,0,0
app.nextCoolEvent,5,6,4,1,2,5,8,0,0,1,2,0,0,2,0
app.radiocityfm.com,5,1,1,63,2,8,1,1,0,2,1,2,1,0,0
app.radiofiestafm.com.ar,5,1,1,63,2,8,1,1,0,2,1,2,1,0,0
app.rawi.android,2,5,2,1,5,1,5,1,0,2,3,2,1,0,0
app.sse,5,0,0,5,2,7,0,0,0,1,0,1,1,0,0
app.todojujuy.com,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0
appinventor.ai_p_tuttoilmondo.Fools,5,0,0,1,2,0,0,0,1,0,0,1,1,0,0
appnjoy.tippyeng,5,6,4,52,2,5,8,0,0,1,2,0,0,0,0
ar.com.aeoninfinity.vinomanos,0,0,0,1,1,5,0,0,0,4,0,2,0,0,1
ar.com.novil.apsa2013,5,0,0,8,0,7,0,0,0,2,0,0,0,0,0
ar.com.novil.expo,6,6,4,8,2,5,1,0,0,2,2,0,2,0,0
ar.com.novil.fac2013,5,0,0,8,0,7,0,0,0,2,0,0,0,0,0
ar.com.novil.medint2013,5,0,0,8,0,7,0,0,0,2,0,0,0,0,0
ar.com.novil.sac2013,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
ar.com.novil.sad2013,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
ar.com.novil.sage2012,5,0,0,8,0,7,0,0,0,2,0,0,0,0,0
ar.com.recursiva.appgro,0,0,0,5,4,0,3,0,0,0,0,1,0,0,0
ar.com.tecnogestion.tizado,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0
ar.gob.buenosaires.comollego,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0
ar.gob.buenosaires.reclamos,0,4,0,1,12,5,1,0,0,1,1,1,1,1,0
arabcode.com.adabinajran,5,0,0,16,1,8,0,0,0,2,0,1,0,0,0
army.mil,0,1,1,16,2,3,1,0,1,0,0,0,0,0,0
artiic.euroTweets2012,5,0,0,13,0,7,0,0,0,2,0,0,0,0,0
ashbal.alferdos,5,0,0,6,2,7,0,0,0,1,0,1,1,0,0
asis.qatar,5,0,0,7,2,7,0,0,0,1,0,1,1,0,0
ask.men,5,1,1,8,2,8,1,1,0,2,1,2,1,0,0
asortedwallpapers.pack,5,2,2,1,2,7,1,0,0,1,0,0,0,0,0
astro.com,5,6,4,2,2,5,8,0,0,1,2,0,0,0,0
at.aerztebank.aerztebankmobile,0,0,0,1,0,0,0,0,1,0,0,1,1,15,0
at.apobank.apobankmobile,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
at.appcompany.grander,5,1,1,3,1,4,1,1,0,2,1,2,1,0,0
at.appcompany.yachtcharter,5,1,1,7,1,8,2,1,0,2,1,2,1,0,0
at.asfinag.unterwegs,5,2,0,1,1,0,1,0,0,1,0,2,1,0,0
at.austrosoft.t4me.MB_Hansafunk,0,0,0,1,3,0,3,1,1,0,0,5,1,0,0
at.austrosoft.t4me.MB_RTC,0,0,0,1,3,0,3,1,1,0,0,5,1,0,0
at.cmd.palmeapp,5,0,0,1,0,7,0,0,0,2,0,0,0,0,0
at.eat_art.eat_art_app,5,1,1,1,2,8,1,1,0,2,1,2,1,0,0
at.frogue.mobilebikediary,5,1,1,2,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.adler_dolomiti,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.aktivhotel_waldhof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.almhotel_glieshof,5,0,0,47,1,7,4,0,0,2,0,0,0,1,0
at.generalsolutions.contwise.maps.alpenwelt,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.baumwirt,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.bechlwirt,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.bel_vert,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_adler,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_corones,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_kiefernhain,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_mals,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_oetztal,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_saegemuehle,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_seiser_alm,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_soelden,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.camping_toni,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.caravanpark_tennsee,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.egerthof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.eggalmbahnen_panorama,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.emmy_saltria_hotel,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.erlebnishotel_engel,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.erlebnishotel_sonnalp,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.excelsior,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.familienhotel_tyrol,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.feldmessner,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.ferienanlage_reithof,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.ferienhof_aparthotel,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.gasthof_schoepf,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
at.generalsolutions.contwise.maps.gerlosstein_hotel,0,1,0,24,3,5,0,0,0,0,0,1,0,0,0
at.generalsolutions.contwise.maps.going_sport,5,0,0,47,1,7,4,0,0,2,0,0,0,1,0
at.generalsolutions.contwise.maps.grien_hotel,0,2,0,1,3,6,3,0,1,0,0,1,0,0,0
at.generalsolutions.contwise.maps.grissianerhof,5,1,1,58,2,8,1,1,0,2,1,2,1,0,0
