apk_name,battery-status,camera,contacts,device,dialogs,file,geolocation,globalization,inappbrowser,media,media-capture,network-information,splashscreen,statusbar,vibration
picshares.PicShares.com,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.doersguild.generalknowledge,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0
de.flyacts.mobilecampdresden,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.kmaru.kmaruApp,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
com.modalitaprovvisoria.nikitaradiostreamer2,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.uforlife.pixwithme,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.needforwords,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.phonegap.jpksongs,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
be.trendsco.mygardenapp,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.root.Connex,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
org.meshtek.hangman,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
org.usik.www,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.tftp.app,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.modalitaprovvisoria.nikitaradiostreamer,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.atmosphiral.qlinqs,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
nl.filmnu.nl,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.geocheckpointing.m,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.knownomy.geographysavvy,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.codejinni.kids_painting,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.dsmn.musicfree,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.blogspot.gayburg.gbapp,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
org.grexen.findmecoffee,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
net.klier.dduck,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.inova.svethitrosti,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.findercodes,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
it.studiogammasnc.timeTracker,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.waio.mcodes.mobilesecretcodes,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
org.apache.cordova.Voxdox,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
org.meshtek.randlocation,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.rover.rovertown,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.Kwk,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.greencloud.beepmo,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
com.ninebysix.flixalert,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.barnabaslegeny.OneClickDiary,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.summit.nema_configuration,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.fwmd.flame,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.conduit.app_0622b56ec5cf49e08b38b3d8faedc4b3.app,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.cmc_rescue.rescue_field_guide,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.findmeon.maps,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.rumpus.wtpfree,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
com.torymcbroom.missingchild,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.icisneros.conversoreuro,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.zabkab.passenger,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.umiqs.ghanabuzz,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.conduit.app_adb56bdfcd0e4d18a61ee44246a4e966.app,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
govPay.il,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.fala.socialdata1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.enginetwork.app.suncycle,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
com.dopredu.mobizebra,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.phonegap.rabik_road_builder,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.phonegap.mlearn,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.pingan.JRManager,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.haji3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.guawoo.guarket,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
org.apache.cordova.csvDVVA,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.webaccess.investment.planet,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.fivetalent.closingcostcalc,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
com.phonegap.chateaudeloire,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.fire1.infohelp,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
ru.gazeta.stavgorod,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.guidafuorisalone.app,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.powertools.carshocksensorandroid,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.mygazines.goingdigital,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.noe.mifa,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
com.iv.tvd,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.schulthess,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.popular.quotes,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
net.andg.abustamp,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.menz.weisheiten,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.momzclub.mommyhelpdesk,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.carel.exvselection,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.plate.report,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
com.audero.free.quiz.sscnapoli,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
it.rbsoft.dica,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.NewCreations.TShirtPhoto,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.wheremydogsat.WhereMyDogsAt,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.troopla.beta,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.miraclemill.yatzyonline,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
nl.brightin.nikonspots,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
au.com.otilas.CallaughanPartnersITR,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.teadroid.phonegap.android.decipher,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.tiichme.toddler,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.hexagon3d.mychinese,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.dsharpdiabetes.androidapp,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.phonegap.protestepostos,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.trinks.m,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
at.gofg.sportscomputer,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0
com.casanovarentacar.casanovarentacar,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.caesarslabs.androidvenezuelareader,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.root.LaSerenas,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.cartwill,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
nl.apekool.app,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
nl.wildsea.swingingroningen,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
com.machiapps.bvifree,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.adnarim.wavemap,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.funvoltage.Chitragupta,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
app.lukkin.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.root.altone,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.easybill.mobile,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.twofordeals,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.lordareon.mackapp,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.surgevelocityonline.gotanning,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.kickscout,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.fold1.eulumdat.SLA,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.phonegap.sfmobile,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.berzerk.winterfestival,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
ch.creisi.cp_slidingpuzzle,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.ptsinnovations.syd,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.cobaltsign.readysetholiday,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.glancescounter.riccardofilippone,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1
com.leo.basketballscoreboard,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.lwl.portal,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.cuttleworks.stages,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
info.polso.WhenShouldIWakeUp,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.splendidcrm.android9,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0
info.zonglovani.mobile.app,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.visitanyplace.carretera,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
br.com.alcoolougasolina,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
ch.mitinnovation.apps.tierpark,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
ingenium.mygymmit,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
rg.TerpTimer,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1
com.chrisallenlane.presentationtimerpro,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.patquoi.MotissimoDuo,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
uk.co.dialacab.app,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.phonegap.TTS,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.iopensoft.swappbee,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.unitedcheerleading.python,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.frontera.puntaarenas2,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
ch.himsa.SwissportailMobile,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.jagap.pwa,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.phonegap.discount,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.WATS.mentalhealth,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.giubileocreations.smashgridfree,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.Kuesty,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
it.visiant.farmacia.turno,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.judge.mobility.mv7_android,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.pac.appmovil,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.fivetalent.closingcostcalc.titleone,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
sharksfrenzy.mobile,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.NewBelgium.NBB,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.salman.sql,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
org.deepdev.smartpoker,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.it_information_technologies.itimecontroller,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.java.offline.ads,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.funforfones.android.dcmetro,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.phonegap.threelochsway,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.icode.labandeson,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.fala.tornado01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.phonegap.music.waste,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.fliptopbox.syncslate,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.thewordsearch.free,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
qbitdev.games.colorsOut,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.yachtsandyachting.offliner,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
be.gents.visitbruges,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.beepkeeper,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
com.corevision.at,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.harpLabs.SharApp,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.rochala.flagquiz,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.king.activity,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.changemob.mobile,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.opuz.mobile,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.soffia.stafrofid,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.iv.thebeatles,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.openroad.openroadheart,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.cuinetes.events,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.anders.clrpickr,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.phonegap.mijnserie,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.musclebrainfree.phonegap,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.flyacts.robidogapp,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.lsl.crocosoftwares,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.agrisoft.geokuliner,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.cor.news.feedhammer,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
no.wfx.godtur,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
org.apache.cordova.worte,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.phonegap.whojew,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
pl.slaszu.myfuel,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.nighthawkapps.hwc,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.goodworldgames.charades,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.zotmedia.plober,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.rodrigocruz.rentastar,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
org.teamworks,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.spanning.auditlog,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.cobragolf.fitnfly,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.GJHDigital.nashvilledrive1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.nhcunningham.thewildcat,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
org.nussl.NusExtraDiscountCompanionApp,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.mysticwarriors,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.ibm.msm.android,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.zipcodes.zipcodetools,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
org.meshtek.movieshangman,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
org.cpf.app,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
com.bluestratus.britishquiz,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
com.cywheel.phoenixtarot_pro,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
org.andreafortuna.yattrssc,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.winenews,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
id.co.agrisoft.romadonapp,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
fi.panemerkille.app.android,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.memoplay.app,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
ru.orangeappsgames.reversi,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
fr.newquest.charlott,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.fpmweb.festamajor,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.phonegap.LibraryAnywhere,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
pl.phonegap.first,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.game4word4free,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.application.masterwhip,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.anders.sysbull,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.fight.trainer,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.padimastechsol.AF4U,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.giscloud.mdc,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
mx.elsiglo.torreon,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.tiichme.words,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
nl.elizawashere.app,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
whitegoblingames.rattus,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.studioquipo.dietwatch,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.cittaininternet.palazzodelleesposizioni,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.adl.ifest,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.sanebiometrics.detpix,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
iPic.nu,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
tbg.app,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.szappatini.guidabenessere,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.frondiz.Bugify,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.bkam,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
au.com.mobilite,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.luigipicaro.ztlnapoli,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1
com.sabre.tripcase.android,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.hartoingenio.nestle,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.ferras.reth,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.emlakjet.emlak.app,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.fala.launched2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
hu.alchimedia.Hangman,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.tesi.mobinet,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
com.robertocaiazzo.wikipediadidyouknowInglese,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.cittaininternet.scuderiedelquirinale,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
info.lolfind.keys.office,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.claudanscorner.pinupfree,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1
uk.co.tall_paul.jnag,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
com.hathix.android.chevre,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0
it.jermann.Jermann,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.caesarslabs.hayuncamino,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
org.appreclama.reclama,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1
com.sportkamasutra.lite,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.hypercalc.webhostingcalculator,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.happyhourusa.mobile,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0
com.gartic.buracoon,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.sysnetik.FIASched12,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.dotslot.trapaniup,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
net.Hurl.Client,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
com.szappatini.timber.musicviewer,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.spletart.tour,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.loyaltymatch.rewardingyourself,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.digital.standard,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0
com.powertools.catcarefree,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.atanasovski.soccer.highlights,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
com.weinor.weinor_service_en,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
sportstables.com,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.phonegap.tip,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
com.ugliapps.iheartfruits,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0
sunnyappz.thesecretquotes,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0
com.trackeat.mobile,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0
