apk_name,battery-status,camera,contacts,device,dialogs,file,geolocation,globalization,inappbrowser,media,media-capture,network-information,splashscreen,statusbar,vibration
com.codejinni.kids_painting,13,6,74,55,0,7,0,0,0,87,0,4,0,0,0
com.dsmn.musicfree,13,8,75,58,2,8,1,1,0,94,1,11,1,0,0
com.blogspot.gayburg.gbapp,13,9,75,8,2,8,1,1,0,94,1,11,1,0,0
org.grexen.findmecoffee,13,8,75,16,2,8,4,1,0,1,1,11,2,0,0
net.klier.dduck,13,33,41,50,2,5,8,0,0,64,2,5,0,0,0
com.inova.svethitrosti,13,9,75,1,2,8,1,1,0,94,1,11,1,0,0
com.findercodes,13,12,118,20,65,10,2,0,0,115,0,5,0,0,0
it.studiogammasnc.timeTracker,13,9,75,2,5,1,5,4,0,94,1,11,1,0,0
com.waio.mcodes.mobilesecretcodes,13,6,74,1,0,7,0,0,0,87,0,4,0,0,0
org.apache.cordova.Voxdox,12,3,48,1,4,7,1,1,0,4,1,5,1,0,0
com.rover.rovertown,13,5,78,8,2,7,1,0,0,90,0,4,0,0,0
com.Kwk,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
com.greencloud.beepmo,13,7,76,47,0,7,1,0,0,87,0,5,0,0,0
com.ninebysix.flixalert,13,8,75,51,2,8,1,1,0,94,1,11,1,0,0
com.barnabaslegeny.OneClickDiary,12,8,48,3,2,7,1,1,0,84,1,6,1,0,0
com.summit.nema_configuration,13,6,78,1,0,7,4,0,0,90,0,4,0,0,0
com.fwmd.flame,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
com.conduit.app_0622b56ec5cf49e08b38b3d8faedc4b3.app,12,11,47,31,5,6,5,0,0,120,0,8,0,0,0
com.findmeon.maps,13,6,74,1,0,7,1,0,0,95,0,6,0,0,0
com.rumpus.wtpfree,12,9,21,2,1,4,3,0,0,31,0,2,0,0,0
com.torymcbroom.missingchild,13,5,74,16,1,7,0,0,0,1,0,4,0,0,0
com.icisneros.conversoreuro,0,25,41,50,2,5,8,0,0,56,2,5,0,0,0
com.zabkab.passenger,13,6,118,68,13,10,4,0,0,91,0,4,0,0,0
com.umiqs.ghanabuzz,13,7,26,1,3,5,1,1,0,3,1,2,1,0,0
com.conduit.app_adb56bdfcd0e4d18a61ee44246a4e966.app,12,2,20,31,5,4,5,0,0,73,0,2,0,0,0
govPay.il,16,32,43,1,1,35,1,0,0,55,2,4,2,0,0
com.fala.socialdata1,13,12,75,1,0,7,3,0,0,1,0,10,0,0,0
com.enginetwork.app.suncycle,13,6,74,2,2,8,1,1,0,98,0,10,0,0,0
com.dopredu.mobizebra,13,9,68,8,3,8,1,1,0,94,1,7,1,0,0
com.enterra.android.apps.poker.client,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.phonegap.rabik_road_builder,13,9,75,1,2,8,1,1,0,1,1,11,1,0,0
com.pingan.JRManager,12,5,20,17,6,4,3,0,0,30,0,1,2,0,0
com.haji3,13,3,66,1,0,6,1,0,0,80,0,4,0,0,0
com.guawoo.guarket,13,8,80,2,2,8,2,1,0,97,1,6,1,0,0
org.apache.cordova.csvDVVA,13,4,61,16,2,6,1,0,0,1,0,4,0,0,0
com.webaccess.investment.planet,12,5,47,1,0,6,0,0,0,85,0,3,0,0,0
com.fivetalent.closingcostcalc,13,33,41,52,2,5,8,0,0,64,2,5,0,0,0
com.phonegap.chateaudeloire,13,5,74,1,0,7,1,0,0,87,0,4,0,0,0
com.fire1.infohelp,13,33,41,2,2,5,1,0,0,64,2,1,0,0,0
ru.gazeta.stavgorod,13,6,74,57,0,8,0,0,0,98,0,10,0,2,0
com.guidafuorisalone.app,13,8,75,1,2,8,1,1,0,94,1,11,1,0,0
com.powertools.carshocksensorandroid,13,6,74,1,3,8,2,0,0,98,0,10,0,0,0
com.mygazines.goingdigital,0,15,19,2,2,5,3,0,0,5,2,43,2,0,0
com.noe.mifa,13,8,75,7,2,8,3,1,0,2,1,10,1,0,0
com.iv.tvd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.schulthess,13,6,74,1,1,7,4,0,0,98,0,2,0,0,0
com.popular.quotes,13,6,74,13,0,7,0,0,0,2,0,10,0,0,0
net.andg.abustamp,13,7,74,57,1,8,0,0,0,96,0,10,0,0,0
com.menz.weisheiten,13,16,75,4,2,8,1,1,0,94,1,3,1,0,0
com.momzclub.mommyhelpdesk,13,3,33,2,2,5,8,0,0,64,2,5,0,0,0
com.carel.exvselection,13,5,74,1,2,7,0,0,0,87,0,1,0,0,0
com.plate.report,13,7,74,1,1,7,1,0,0,87,0,4,0,0,0
com.audero.free.quiz.sscnapoli,13,6,74,1,1,7,0,0,0,87,0,4,0,0,0
it.rbsoft.dica,12,2,21,1,2,5,2,1,0,5,1,5,1,0,0
com.NewCreations.TShirtPhoto,13,9,75,1,2,8,1,1,0,94,1,11,1,0,0
com.wheremydogsat.WhereMyDogsAt,13,3,75,8,1,2,2,0,0,98,0,2,0,0,0
com.troopla.beta,13,5,41,4,7,5,8,0,0,64,2,5,0,0,0
com.miraclemill.yatzyonline,0,0,0,2,0,5,0,3,0,11,0,31,1,0,0
nl.brightin.nikonspots,13,8,75,2,2,8,3,1,0,94,1,11,1,0,0
au.com.otilas.CallaughanPartnersITR,13,5,78,45,1,7,4,0,0,90,0,4,0,0,0
com.teadroid.phonegap.android.decipher,13,6,74,1,0,7,0,0,0,87,0,4,0,0,0
com.tiichme.toddler,13,33,41,4,2,5,8,0,0,3,2,2,0,0,0
com.hexagon3d.mychinese,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
com.dsharpdiabetes.androidapp,13,33,41,1,2,5,8,0,0,63,2,5,0,0,0
com.phonegap.protestepostos,13,33,41,50,4,5,8,0,0,64,2,1,0,0,0
com.trinks.m,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
at.gofg.sportscomputer,13,6,74,1,1,8,1,0,0,98,0,10,0,0,0
com.casanovarentacar.casanovarentacar,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
com.caesarslabs.androidvenezuelareader,13,5,74,1,0,7,0,0,0,87,0,4,0,0,0
com.root.LaSerenas,13,8,80,53,2,8,2,1,0,97,1,6,1,0,0
com.cartwill,13,6,74,59,0,7,1,0,0,87,0,4,0,0,0
nl.wildsea.swingingroningen,13,9,80,1,2,8,2,1,0,1,1,6,1,0,0
com.machiapps.bvifree,3,6,74,1,0,7,0,0,0,95,0,1,0,0,0
com.adnarim.wavemap,13,25,41,2,2,5,8,0,0,56,2,3,0,0,0
com.funvoltage.Chitragupta,13,7,59,8,2,8,1,1,0,1,1,2,1,0,0
app.lukkin.com,12,7,20,2,6,5,9,1,0,12,1,3,1,0,0
com.root.altone,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
com.easybill.mobile,12,7,48,16,2,7,1,1,0,84,1,5,1,0,0
com.twofordeals,12,9,48,1,1,7,1,1,0,84,1,5,1,0,0
com.lordareon.mackapp,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
com.surgevelocityonline.gotanning,13,9,75,3,8,8,1,1,0,94,1,11,1,0,0
com.kickscout,13,8,75,58,2,8,1,1,0,94,1,11,1,0,0
com.fold1.eulumdat.SLA,13,6,74,1,2,7,1,0,0,95,0,1,0,0,0
com.berzerk.winterfestival,13,6,78,10,2,7,4,0,0,101,0,5,0,0,0
ch.creisi.cp_slidingpuzzle,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
com.ptsinnovations.syd,13,6,74,57,1,8,0,0,0,98,0,10,0,0,0
com.cobaltsign.readysetholiday,13,6,74,15,0,7,0,0,0,87,0,4,0,0,0
com.glancescounter.riccardofilippone,16,32,43,70,2,5,1,0,0,54,2,5,2,0,0
com.leo.basketballscoreboard,13,6,74,1,1,7,0,0,0,87,0,4,0,0,0
com.lwl.portal,13,6,74,57,2,8,11,0,0,98,0,10,2,0,0
com.cuttleworks.stages,12,1,20,2,1,4,3,0,0,34,0,5,0,0,0
info.polso.WhenShouldIWakeUp,13,5,74,47,0,7,0,0,0,87,0,4,0,0,0
com.splendidcrm.android9,13,6,72,3,0,1,0,0,0,98,0,3,1,0,0
info.zonglovani.mobile.app,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
com.visitanyplace.carretera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br.com.alcoolougasolina,13,9,75,3,1,8,1,1,0,94,1,11,1,0,0
ch.mitinnovation.apps.tierpark,13,6,74,1,0,7,7,0,0,8,0,2,0,0,0
ingenium.mygymmit,13,9,75,1,1,8,1,1,0,1,1,18,1,0,0
com.chrisallenlane.presentationtimerpro,13,6,74,1,3,7,0,0,0,95,0,1,0,0,0
com.patquoi.MotissimoDuo,13,3,66,36,0,6,0,0,0,80,0,4,0,0,0
uk.co.dialacab.app,13,7,119,82,6,22,2,1,0,117,1,8,1,0,0
com.phonegap.TTS,13,9,75,1,2,8,10,1,0,3,1,2,1,0,0
com.iopensoft.swappbee,13,8,74,1,4,8,3,0,0,8,3,4,0,0,0
com.unitedcheerleading.python,13,9,75,1,2,8,1,1,0,94,1,11,1,0,0
com.frontera.puntaarenas2,13,9,75,3,2,8,1,1,0,94,1,3,1,0,0
com.jagap.pwa,13,5,74,47,0,7,0,0,0,87,0,4,0,0,0
com.phonegap.discount,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
com.WATS.mentalhealth,13,6,75,10,2,7,1,0,0,87,0,4,0,0,0
com.giubileocreations.smashgridfree,13,9,75,3,2,8,1,1,0,3,1,11,1,0,0
com.Kuesty,13,30,41,52,2,5,8,0,0,64,2,5,0,0,0
it.visiant.farmacia.turno,13,6,74,2,1,7,2,0,0,95,0,6,0,0,0
com.judge.mobility.mv7_android,13,14,74,3,1,7,1,0,0,87,0,4,0,0,0
com.pac.appmovil,13,9,75,1,2,8,2,1,0,3,1,10,1,0,0
com.fivetalent.closingcostcalc.titleone,13,33,41,52,2,5,8,0,0,64,2,5,0,0,0
sharksfrenzy.mobile,13,33,41,2,2,5,1,0,0,2,2,1,0,0,0
com.NewBelgium.NBB,13,6,78,8,2,8,2,0,0,101,0,2,0,0,0
com.salman.sql,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
org.deepdev.smartpoker,13,6,78,4,1,7,4,0,0,90,0,4,0,0,0
com.it_information_technologies.itimecontroller,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
com.java.offline.ads,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0
com.funforfones.android.dcmetro,13,6,74,1,2,7,3,0,0,2,0,6,1,0,0
com.phonegap.threelochsway,13,6,74,1,0,7,1,0,0,98,0,10,0,0,0
com.icode.labandeson,13,33,41,8,2,5,8,0,0,2,2,5,0,0,0
com.fala.tornado01,13,12,75,1,0,7,3,0,0,1,0,10,0,0,0
com.thewordsearch.free,12,19,19,1,2,5,8,0,0,61,2,1,0,0,0
com.yachtsandyachting.offliner,13,6,74,1,17,7,0,0,0,87,0,4,0,0,0
be.gents.visitbruges,13,9,74,57,1,7,2,0,0,98,0,15,0,0,0
com.beepkeeper,12,8,51,16,46,6,0,0,0,88,0,5,2,0,0
com.corevision.at,13,6,74,1,2,7,0,0,0,95,0,6,0,2,0
com.harpLabs.SharApp,13,22,61,8,3,2,3,0,0,4,1,2,0,0,0
com.rochala.flagquiz,13,6,74,16,8,7,0,0,0,1,0,10,0,0,0
com.king.activity,13,7,74,57,1,8,0,0,0,96,0,10,0,0,0
com.changemob.mobile,13,33,41,7,2,5,8,0,0,64,2,5,0,0,0
com.opuz.mobile,13,13,80,6,4,6,1,1,0,6,1,6,1,0,0
com.soffia.stafrofid,13,28,36,7,2,5,1,0,0,64,2,5,0,0,0
com.iv.thebeatles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.openroad.openroadheart,13,8,75,8,2,8,1,0,0,96,0,2,0,0,0
com.cuinetes.events,13,8,75,3,2,8,1,1,0,94,1,11,1,0,0
com.anders.clrpickr,13,31,41,3,4,5,8,0,0,64,2,5,0,0,0
com.phonegap.mijnserie,13,9,78,1,43,7,4,0,0,90,0,2,0,0,0
com.musclebrainfree.phonegap,13,9,75,1,2,8,1,1,0,5,1,11,1,0,0
com.flyacts.robidogapp,13,8,74,57,0,8,2,0,0,98,0,10,2,0,0
com.lsl.crocosoftwares,13,3,70,1,2,8,2,0,0,1,2,2,0,0,0
com.agrisoft.geokuliner,13,3,74,4,2,7,2,0,0,5,0,2,0,0,0
com.cor.news.feedhammer,13,9,68,8,2,8,1,1,0,5,1,2,1,0,0
no.wfx.godtur,13,8,75,96,2,8,2,1,0,14,1,2,1,0,0
org.apache.cordova.worte,13,7,68,1,2,7,1,0,0,87,0,4,0,0,0
com.phonegap.whojew,13,5,74,2,0,7,0,0,0,87,0,4,0,0,0
pl.slaszu.myfuel,13,9,75,5,2,8,1,1,0,1,1,11,1,0,0
com.nighthawkapps.hwc,13,6,74,1,0,7,0,0,0,87,0,4,0,0,0
com.goodworldgames.charades,13,6,78,3,4,7,4,0,0,101,2,7,1,0,0
com.zotmedia.plober,13,9,75,1,2,8,1,1,0,2,1,11,1,0,0
com.rodrigocruz.rentastar,13,6,74,1,26,7,4,0,0,87,0,4,1,0,0
org.teamworks,13,5,74,1,2,7,0,0,0,87,0,4,0,0,0
com.spanning.auditlog,13,7,75,8,1,8,1,0,0,98,0,3,1,0,0
com.cobragolf.fitnfly,13,7,74,1,0,8,0,0,0,1,0,2,1,0,0
com.GJHDigital.nashvilledrive1,13,8,75,2,1,8,1,1,0,94,1,10,1,0,0
com.nhcunningham.thewildcat,13,6,74,1,0,7,0,0,0,87,0,4,0,0,0
org.nussl.NusExtraDiscountCompanionApp,36,0,61,53,2,12,13,0,0,95,0,6,2,0,0
com.mysticwarriors,13,9,75,8,2,8,1,1,0,13,1,3,1,0,0
com.ibm.msm.android,13,6,74,10,6,7,0,0,0,98,0,7,1,0,0
com.zipcodes.zipcodetools,13,17,40,8,1,8,2,1,0,46,1,11,1,0,0
org.cpf.app,13,8,75,12,2,8,1,1,0,94,1,11,1,0,0
com.bluestratus.britishquiz,13,11,78,1,5,37,1,0,0,87,2,4,2,0,0
com.cywheel.phoenixtarot_pro,13,6,74,1,2,7,0,0,0,87,0,4,0,0,0
org.andreafortuna.yattrssc,13,8,75,1,2,8,1,1,0,5,1,11,1,0,0
com.winenews,13,6,74,1,0,7,0,0,0,87,0,4,0,0,0
id.co.agrisoft.romadonapp,13,5,74,1,0,7,2,0,0,87,0,4,0,0,0
fi.panemerkille.app.android,13,6,74,1,0,7,1,0,0,3,0,4,0,0,0
com.memoplay.app,13,12,74,57,1,7,0,0,0,98,0,10,0,0,0
ru.orangeappsgames.reversi,13,33,41,50,2,5,8,0,0,64,2,5,0,0,0
fr.newquest.charlott,13,9,75,13,2,8,2,1,0,94,1,11,1,0,0
com.fpmweb.festamajor,13,7,75,7,2,7,2,1,0,95,1,8,1,0,0
com.phonegap.LibraryAnywhere,13,7,74,1,5,8,2,0,0,96,0,10,0,0,0
pl.phonegap.first,13,6,74,57,0,8,0,0,0,98,0,10,0,0,0
com.game4word4free,13,9,75,8,2,8,1,1,0,9,1,3,1,0,0
com.application.masterwhip,13,33,41,1,2,1,8,0,0,9,2,5,0,0,0
com.anders.sysbull,13,33,41,46,2,5,8,0,0,64,2,5,0,0,0
com.fight.trainer,13,6,74,57,0,7,0,0,0,98,0,10,0,0,0
com.padimastechsol.AF4U,13,8,75,21,2,8,1,1,0,3,1,11,1,2,0
com.giscloud.mdc,13,4,75,16,3,3,5,1,0,5,2,4,1,0,0
mx.elsiglo.torreon,13,9,75,58,2,8,1,1,0,94,1,11,1,2,0
com.tiichme.words,13,6,74,4,0,7,0,0,0,3,0,2,1,0,0
nl.elizawashere.app,13,10,80,4,3,3,1,1,0,97,1,6,1,1,0
whitegoblingames.rattus,13,6,74,1,0,7,0,0,0,87,0,4,0,0,0
com.studioquipo.dietwatch,13,5,78,45,0,7,4,0,0,90,0,4,0,0,0
com.cittaininternet.palazzodelleesposizioni,13,9,75,4,2,8,1,1,0,2,1,3,1,0,0
com.sanebiometrics.detpix,13,9,75,8,2,8,1,1,0,94,1,6,1,0,0
iPic.nu,13,31,41,8,2,5,8,0,0,2,2,1,0,0,0
tbg.app,13,6,78,52,0,7,4,0,0,90,0,4,0,2,0
com.szappatini.guidabenessere,13,6,74,1,0,8,0,0,0,98,0,10,2,0,0
com.frondiz.Bugify,12,0,20,14,2,4,3,0,0,32,0,3,2,0,0
com.bkam,13,9,68,8,1,8,1,1,0,94,1,3,2,0,0
au.com.mobilite,13,5,75,3,2,8,2,1,0,5,1,3,1,0,0
com.luigipicaro.ztlnapoli,12,5,47,16,12,6,2,0,0,77,0,3,0,0,0
com.sabre.tripcase.android,13,6,74,4,3,7,1,0,0,3,0,21,0,0,0
com.hartoingenio.nestle,16,32,43,2,2,5,3,0,0,5,2,0,2,0,0
com.ferras.reth,16,32,43,1,2,35,1,0,0,55,2,0,2,0,0
com.emlakjet.emlak.app,13,8,75,1,3,8,1,1,0,94,1,3,1,0,0
com.fala.launched2,13,12,75,1,0,7,3,0,0,1,0,10,0,0,0
hu.alchimedia.Hangman,13,6,74,57,5,7,0,0,0,98,0,10,1,0,0
com.tesi.mobinet,13,11,75,1,2,1,7,1,0,20,1,4,1,0,0
com.robertocaiazzo.wikipediadidyouknowInglese,13,7,74,1,0,8,0,0,0,96,0,10,1,0,0
com.cittaininternet.scuderiedelquirinale,13,6,74,16,0,7,1,0,0,2,0,10,0,0,0
info.lolfind.keys.office,13,9,75,63,2,8,1,1,0,94,1,11,1,0,0
com.hathix.android.chevre,13,8,75,1,2,8,1,1,0,3,1,3,1,0,0
it.jermann.Jermann,13,7,79,52,1,8,5,0,0,101,1,5,0,0,0
com.caesarslabs.hayuncamino,13,8,75,1,2,8,1,1,0,3,1,11,1,0,0
org.appreclama.reclama,13,6,74,1,8,7,0,0,0,98,0,10,0,0,0
com.sportkamasutra.lite,13,6,74,2,0,7,0,0,0,87,0,1,0,0,0
com.hypercalc.webhostingcalculator,13,6,74,1,0,7,0,0,0,3,0,4,0,0,0
com.gartic.buracoon,13,9,75,2,1,8,1,1,0,2,1,11,1,0,0
com.sysnetik.FIASched12,13,33,41,1,2,5,8,0,0,64,2,5,2,0,0
com.dotslot.trapaniup,13,8,75,1,2,8,1,1,0,1,1,3,1,0,0
net.Hurl.Client,13,6,74,13,1,7,2,0,0,2,0,5,1,0,0
com.szappatini.timber.musicviewer,13,2,74,1,1,2,0,0,0,2,0,10,0,0,0
com.spletart.tour,13,6,74,1,0,7,4,0,0,2,0,11,0,0,0
com.loyaltymatch.rewardingyourself,0,17,37,1,1,5,2,0,0,54,2,0,0,0,0
com.smartpostmobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.digital.standard,13,7,74,57,0,8,0,0,0,96,0,10,1,0,0
com.powertools.catcarefree,13,8,75,1,2,8,1,1,0,5,1,11,1,0,0
com.atanasovski.soccer.highlights,13,6,74,2,0,7,0,0,0,1,0,4,0,0,0
com.weinor.weinor_service_en,13,8,75,6,2,8,1,1,0,2,1,3,1,0,0
sportstables.com,13,8,75,1,2,8,1,1,0,94,1,11,1,0,0
com.ugliapps.iheartfruits,12,3,45,3,0,6,0,0,0,74,0,1,0,0,0
sunnyappz.thesecretquotes,13,6,74,8,0,8,0,0,0,98,0,5,0,0,0
com.trackeat.mobile,13,6,74,8,0,7,0,0,0,1,0,2,0,0,0
